-124.2662871,39.85697688,981.5601,0.3458
-124.01096515,39.74095,169.7953,1.4929
-123.91448182,39.67711061,130.4939,1.881
-123.886,39.61476818,122.1048,2.2617
-124.07421405,39.41353105,658.9833,0.323
-123.78724603,39.15292302,83.0013,3.9333
-123.80126742,38.71424167,259.4268,1.2624
-123.7181957,38.55303306,581.4311,0.3641
-123.25318557,38.44254045,84.254,2.0194
-123.43825317,38.43661905,134.0227,1.5365
-123.23199597,38.41333011,86.566,2.2417
-123.53643735,38.27041086,423.6666,0.7682
-123.38770159,37.9343623,123.1224,1.7552
-123.01572778,37.87543571,84.8373,2.3073
-123.34501439,37.87031223,117.4121,1.9506
-122.98724246,37.86091587,81.8381,2.393
-123.26595985,37.84176061,105.5738,2.0829
-122.7696,37.60534833,60.7317,1.6948
-122.98736615,37.54393961,163.0199,1.794
-122.79724372,37.52071117,84.9943,1.0693
-122.7435825,37.46695,84.2611,2.3281
-122.60465475,37.4622935,63.6326,1.1511
-122.64650041,37.43370819,74.3915,1.6029
-123.01498006,37.41180295,598.0555,0.3397
-123.0816197,37.39066364,716.9661,0.2753
-123.10229912,37.39491109,738.8924,0.2457
-123.05622598,37.36909869,771.783,0.2656
-122.82785667,37.3596825,127.9921,1.6176
-122.65093545,37.35840698,85.8131,2.0004
-122.65404223,37.33374363,95.1206,1.9846
-122.81859537,37.33275401,137.3872,1.8437
-122.92272459,37.30951516,363.0311,0.8068
-123.1693048,37.30527196,1069.4843,0.5121
-122.65296967,37.30326567,98.7449,2.1737
-123.17447994,37.30649447,1133.4796,0.5292
-122.50321114,37.28205812,66.9962,2.4115
-122.94174451,37.2800878,416.6692,0.758
-123.14699417,37.26089083,965.272,0.3326
-122.81434808,37.26040165,194.5634,1.4399
-122.80881095,37.25306259,193.6793,2.0603
-122.55976921,37.24357743,90.9882,1.9903
-122.85242363,37.21315756,316.6588,0.9892
-122.90342144,37.2092764,400.1746,0.8457
-122.6308848,37.19726588,102.9341,2.0938
-122.68547278,37.17597833,119.3107,1.9882
-122.90045368,37.17679814,453.0128,0.6205
-122.79742167,37.17089667,335.7638,0.9907
-122.90522305,37.17509839,471.7907,0.5587
-122.60001619,37.16788763,104.4856,1.7078
-122.7603172,37.16393405,300.1542,1.0189
-122.44563518,37.16095709,64.6847,1.8058
-122.8743407,37.16071956,439.0609,0.6067
-122.61765183,37.16071504,106.58,2.0902
-122.8561829,37.15452498,434.9573,0.6159
-122.85636981,37.13828753,475.0889,0.4535
-122.6583975,37.1236225,121.516,2.1052
-122.90389708,37.11643689,595.3018,0.2948
-122.91399459,37.11217322,609.3604,0.2709
-122.69476958,37.10247917,222.3889,1.8182
-122.81935803,37.0885236,566.0248,0.2915
-122.38537165,37.07867668,71.5133,1.9494
-122.65272274,37.06967772,177.5023,1.639
-122.50744781,37.06303778,115.0387,1.996
-122.38995033,37.04413367,101.6728,1.7433
-122.59478469,37.03808596,136.9266,1.7475
-122.54709336,37.03653705,128.2289,1.6256
-122.6826275,37.03061917,445.8884,0.7814
-122.69792761,37.02693723,492.8634,0.5152
-122.45022659,37.0247546,120.0422,1.5418
-122.32731442,37.02179023,80.0121,2.0234
-122.69667123,37.01163707,568.7091,0.3686
-122.66971109,37.0018392,542.0708,0.4176
-122.33068466,36.95587191,129.7402,1.6397
-122.48840164,36.94066029,525.588,0.3702
-122.19378768,36.94164749,75.3548,3.5844
-122.60627921,36.94138421,991.8341,0.4365
-122.23703833,36.9207625,91.9004,1.8618
-122.1785263,36.88944883,99.0585,1.7056
-122.07715595,36.87799762,81.4564,2.4797
-122.13998675,36.84962774,108.9479,2.3532
-122.06617164,36.84199223,96.0837,2.1117
-121.85112353,36.81631286,142.0882,2.2712
-122.23306546,36.8066036,673.3336,0.2491
-122.20696,36.7966275,462.4404,0.7195
-121.86515995,36.78996875,244.806,1.1422
-122.2318874,36.78994451,593.0621,0.3324
-121.96355207,36.74227129,118.007,1.7429
-122.29659083,36.74066083,1086.0835,0.4567
-122.17111532,36.73872265,767.0508,0.2823
-121.86713097,36.71207405,67.0697,2.9734
-121.92830707,36.71232728,99.1246,2.5769
-121.87079917,36.71193167,71.7978,2.1105
-121.92621185,36.68348791,93.8502,2.2698
-121.96403997,36.67138362,99.3575,2.7016
-122.00542683,36.61834155,98.7628,2.0007
-122.01582501,36.57748,372.4452,0.9036
-122.03399567,36.52721552,552.0528,0.2984
-122.05331267,36.49696631,700.5876,0.2555
-122.04870873,36.48605691,658.6213,0.2668
-122.0036605,36.47193651,213.7523,1.4705
-122.22204589,36.42026866,1110.5185,0.4666
-122.32814341,36.39304853,1045.3588,0.4614
-122.22929205,36.39098139,1145.3495,0.6204
-122.25121167,36.3746175,1240.5173,0.7317
-122.22227917,36.34522708,1070.9253,0.4639
-122.01131176,36.32115659,120.7953,1.7572
-122.16536675,36.32903248,766.9456,0.2177
-122.10010647,36.31211555,392.1228,0.7032
-122.21385333,36.30306333,911.0997,0.2842
-122.02966433,36.27834647,114.4103,1.7144
-122.3403625,36.2319125,1253.6498,0.649
-121.95896503,36.22556671,333.0212,0.842
-121.83393907,36.22126295,95.7936,2.777
