-124.41613333,41.67098333,123.3813,1.7029
-124.89251003,48.15342193,67.5161,2.5779
-125.84625878,48.04481824,899.5112,0.2249
-124.8878753,48.03507901,68.779,2.2886
-124.92707,47.93618444,98.0025,1.1389
-125.06675558,47.83280952,150.3985,1.5756
-124.74846867,47.760662,70.7075,1.4158
-125.10609192,47.65106709,214.6558,1.5684
-124.68455379,47.39700909,103.8003,1.0976
-125.05480378,47.22848578,577.4493,0.4905
-124.52707759,47.06903143,72.6999,1.2291
-124.8428476,47.06788595,148.5488,1.0603
-124.7747313,46.86059436,152.8938,1.3032
-124.93867767,46.8350541,422.3428,0.6822
-124.50391382,46.69528334,104.6491,1.2667
-124.32376942,46.59827551,73.0432,1.9681
-124.29887336,46.5613903,67.5515,2.0838
-124.41410269,46.4678404,100.8244,1.6884
-124.51871662,46.39861012,143.1145,1.8379
-124.34656576,46.29175268,132.7367,1.3509
-124.5855846,46.28588716,150.6782,1.5027
-124.40387043,46.25600513,213.752,1.513
-124.9248103,46.21827998,870.4822,0.2252
-124.62098308,46.20432229,194.1495,1.6491
-124.47352035,46.19591606,134.3769,1.5613
-124.40931563,46.19242212,126.9507,1.1202
-124.17070468,46.10332118,81.2301,1.6306
-124.79952307,46.06176088,431.1926,0.654
-124.51681201,46.06003616,144.4272,1.0202
-124.37925945,46.02906925,133.6024,1.0124
-124.44981846,46.0250871,143.6749,1.0956
-124.67630838,46.00742373,205.2492,1.2634
-124.42695027,45.99969854,145.5444,0.9291
-124.1417075,45.93262511,85.9565,1.4709
-124.10356241,45.91790624,80.3818,1.8301
-124.30586667,45.87385873,140.5471,0.8484
-124.31127485,45.8394856,144.2566,1.2266
-124.28237981,45.82062,136.7188,1.5183
-124.59562953,45.80249067,175.4849,1.6143
-124.28435773,45.8032255,140.9026,1.7166
-124.76681814,45.76704284,445.5122,0.8191
-124.74900411,45.76703954,368.1891,0.6991
-124.40875034,45.76475011,151.8254,0.7488
-124.09106412,45.75075341,81.3283,2.0825
-124.76177216,45.73744594,351.7631,0.9183
-124.68593213,45.73383508,237.284,1.51
-124.69694073,45.70639875,236.3252,1.518
-124.51995229,45.70493086,196.8174,1.843
-124.4938916,45.6996487,193.4148,1.0254
-124.37823884,45.69027153,158.5298,1.1163
-124.04233971,45.65382353,67.1818,1.7417
-124.36044981,45.65403871,153.3287,1.2657
-124.48584102,45.64724677,203.0164,1.2672
-124.08285453,45.63773778,79.0289,1.4283
-124.27647233,45.63231228,143.8216,1.7411
